time,pitch
63.55,4.51663187306986
63.6,4.4898183796649835
63.65,4.467223049918994
63.7,4.448855109850431
63.75,4.434508131890065
63.8,4.423328918913132
63.85,4.413548170806585
63.9,4.40285306270583
63.95,4.388926319399906
64.0,4.3698269971447035
64.05,4.3442905289235325
64.1,4.312004438691138
64.15,4.273794261271681
64.2,4.231731338677495
64.25,4.189068813210521
64.3,4.149850391550285
64.35,4.118265918688589
64.4,4.097903388191796
64.45,4.091117159534731
64.5,4.098569236841755
64.55,4.119070056317277
64.6,4.149822146720895
64.65,4.18698566370041
64.7,4.226319041855295
64.75,4.263659636878462
64.8,4.29540802703188
64.85,4.31907813512658
64.9,4.333724473729036
64.95,4.33991189268317
65.0,4.339285851223859
65.05,4.333923922670283
65.1,4.32578467558842
65.15,4.31645670555573
65.2,4.307020314751512
65.25,4.2979602852091245
65.3,4.289174261211393
65.35,4.28022207189224
65.4,4.27069917110142
65.45,4.2603185692256575
65.5,4.248698837794146
65.55,4.235130901663208
65.6,4.2184425240216
65.65,4.197135552126288
65.7,4.169628341646135
65.75,4.134573909088248
65.8,4.09133413618675
65.85,4.040370729121592
65.9,3.9833866894429444
65.95,3.9231788887988857
66.0,3.86320332381484
66.05,3.8070109415532616
66.1,3.7578102446936077
66.15,3.7181193285745144
66.2,3.6893638517962493
66.25,3.6716111965223104
66.3,3.6636330025075434
66.35,3.663127971864684
66.4,3.6671094175415675
66.45,3.672646300428079
66.5,3.677454093857768
66.55,3.6801264960327433
66.6,3.6802190921065563
66.65,3.6782011206263525
66.7,3.6753274021481217
66.75,3.673462734746134
66.8,3.674849025488604
66.85,3.6817033735728297
66.9,3.695815526223955
66.95,3.718224506451296
67.0,3.748988875582299
67.05,3.787142185137858
67.1,3.8308183677850214
67.15,3.8773903288083176
67.2,3.923665409087536
67.25,3.9664091344950214
67.3,4.002962342839372
67.35,4.031689737892573
67.4,4.052242114624236
67.45,4.065436844265897
67.5,4.0728491579035655
67.55,4.076421722016414
67.6,4.078197176630601
67.65,4.0802001779387265
67.7,4.084359754550868
67.75,4.092387541394286
67.8,4.105559810714789
67.85,4.124472616757255
67.9,4.148864854746419
67.95,4.177618541067795
68.0,4.208819014560952
68.05,4.2400323919301846
68.1,4.268829439292932
68.15,4.29320831819303
68.2,4.31166202676641
68.25,4.323207241491737
68.3,4.327577116943126
68.35,4.325301888918093
68.4,4.317734883162382
68.45,4.30681943666459
68.5,4.294679517889378
68.55,4.283296949068945
68.6,4.274275731882856
68.65,4.26873988666924
68.7,4.2672678498784276
68.75,4.269895006188069
68.8,4.276239794297803
68.85,4.285602531353435
68.9,4.297064175290984
68.95,4.309587277727388
69.0,4.322061431853053
69.05,4.333406213466951
69.1,4.342686671305636
69.15,4.349178978200971
69.2,4.352413338039413
69.25,4.352128120906074
69.3,4.348192607787965
69.35,4.340676395155998
69.4,4.330005420214138
69.45,4.316996074722293
69.5,4.302741518981193
69.55,4.288379182413395
69.6,4.274857997972335
69.65,4.262824169388596
69.7,4.252592496334876
69.75,4.244140390176008
69.8,4.236961798426558
69.85,4.230165659708529
69.9,4.2229214345343395
69.95,4.214837967111474
70.0,4.206210111871702
70.05,4.197940750526858
70.1,4.190955021034791
70.15,4.185767720371389
70.2,4.182560924503364
70.25,4.181339672055635
70.3,4.181816300188848
70.35,4.183350566911467
70.4,4.185222513016796
70.45,4.186921514339465
70.5,4.188259840536366
70.55,4.18927329231993
70.6,4.190042353505288
70.65,4.190583692177782
70.7,4.1907983812703336
70.75,4.190445073902807
70.8,4.189192884190984
70.85,4.186735870104111
70.9,4.182964360195654
70.95,4.17817753079224
71.0,4.173144628219957
71.05,4.168798858122373
71.1,4.165613748047772
71.15,4.163116564649103
71.2,4.160017066376312
71.25,4.154812883142191
71.3,4.146369040315888
71.35,4.134086120724668
71.4,4.117902304502098
71.45,4.098347557419233
71.5,4.0764695147231675
71.55,4.053635220995677
71.6,4.031213889868922
71.65,4.01015080431989
71.7,3.9907684225783564
71.75,3.972934769196222
71.8,3.9563157611844155
71.85,3.9405191371061528
71.9,3.9250352986916073
71.95,3.9092567219191405
72.0,3.8927073198897757
72.05,3.875293288287861
72.1,3.857429100096062
72.15,3.839976331057017
72.2,3.8240686697644914
72.25,3.8107487171394085
72.3,3.800503819559162
72.35,3.792996671430382
72.4,3.787113405258603
72.45,3.7813431242306335
72.5,3.774316630523346
72.55,3.765177539867109
72.6,3.753712177537406
72.65,3.740354839159305
72.7,3.726094254516452
72.75,3.712236949709668
72.8,3.7001076378674362
72.85,3.6908082310030683
72.9,3.684938291700033
72.95,3.6824801165296015
73.0,3.6829986342058607
73.05,3.68598436416395
73.1,3.691108151739426
73.15,3.698215097099697
73.2,3.7072030224466137
73.25,3.7179538727794403
73.3,3.730257783111969
73.35,3.7437328450049394
73.4,3.7578090041785916
73.45,3.7716509137011496
73.5,3.7842347209920537
73.55,3.7947016749221487
73.6,3.8026347913549734
73.65,3.8080959670045407
73.7,3.811558486666481
73.75,3.8138035046623693
73.8,3.8157946381474437
73.85,3.8186027340979893
73.9,3.823303078471455
73.95,3.8308279068486506
74.0,3.841847782555199
74.05,3.856693579691485
74.1,3.875347882363903
74.15,3.897462494053118
74.2,3.922359423896752
74.25,3.948939639489366
74.3,3.9756669711994004
74.35,4.0008794674398285
74.4,4.0231806884935954
74.45,4.041721876650074
74.5,4.056308991940365
74.55,4.067323125411949
74.6,4.075585903367022
74.65,4.082091531602471
74.7,4.08767315616948
74.75,4.09291276372511
74.8,4.09834710814373
74.85,4.104590456837189
74.9,4.11227655751289
74.95,4.121896746504734
75.0,4.133447828619313
75.05,4.146258299324649
75.1,4.159125936930357
75.15,4.170549759630426
75.2,4.179010358919406
75.25,4.183328124389002
75.3,4.183027668774532
75.35,4.178395608992328
75.4,4.1701390998102426
75.45,4.159014400150542
75.5,4.145576884796624
75.55,4.130203475357197
75.6,4.113324202494215
75.65,4.095542543820713
75.7,4.077626634452202
75.75,4.060291479567132
75.8,4.043975565806634
75.85,4.028921220456143
75.9,4.01524355209947
75.95,4.002886567014145
76.0,3.9915505233829323
76.05,3.9803461886660734
76.1,3.967713819021434
76.15,3.9518858916462287
76.2,3.931519652173523
76.25,3.906146283348789
76.3,3.8762477743334456
76.35,3.8429717922624698
76.4,3.8077241689896146
76.45,3.7720000517013226
76.5,3.7373284229030395
76.55,3.7051819108277
76.6,3.676861299065201
76.65,3.653401473462295
76.7,3.635528035398964
76.75,3.6234968274064587
76.8,3.616827473696121
76.85,3.6141807621094215
76.9,3.6134570312453196
76.95,3.6120829412363475
77.0,3.607560498628605
77.05,3.5978807059106606
77.1,3.58169826437346
77.15,3.55848355137282
77.2,3.5285800766891486
77.25,3.4931791269152326
77.3,3.4542363452625877
77.35,3.4142601080543122
77.4,3.376091120403441
77.45,3.3426683283099528
77.5,3.3165473031724697
77.55,3.2994157522427483
77.6,3.2915947070601055
77.65,3.2916467967445793
77.7,3.2966058791845354
77.75,3.3026404620351086
77.8,3.3058120612332313
77.85,3.3028132406662047
77.9,3.29141468767153
77.95,3.2707341605292437
78.0,3.2411875617141392
78.05,3.2040820986984526
78.1,3.1613124790776364
78.15,3.1152395262318318
78.2,3.068603453357351
78.25,3.0242473439306448
78.3,2.984655374089305
78.35,2.9515995793527807
78.4,2.9260905850106043
78.45,2.9084304496714872
78.5,2.8981658182026853
78.55,2.893961768588277
78.6,2.893643473407097
78.65,2.8946362789884974
78.7,2.894627374780736
78.75,2.891998089485553
78.8,2.8859538166877448
78.85,2.876549767956464
78.9,2.864609757845151
78.95,2.8515080535649733
79.0,2.838992826179763
79.05,2.828988463972979
79.1,2.8233553681974235
79.15,2.823697945581865
79.2,2.8311021388158117
79.25,2.845932234142309
79.3,2.867798279612383
79.35,2.895602543723768
79.4,2.927700963901664
79.45,2.962157769213511
79.5,2.9968868990074586
79.55,3.029706052371673
79.6,3.0584710258821928
79.65,3.0813354575782346
79.7,3.0970559367025214
79.75,3.1051635282178234
79.8,3.1059487060727813
79.85,3.100301414952467
79.9,3.089479308707939
79.95,3.0749690736733233
80.0,3.058366334209638
80.05,3.0411541203222754
80.1,3.0245275537604255
80.15,3.009383713652726
80.2,2.9964107137724523
80.25,2.986150919071005
80.3,2.978990793035395
80.35,2.9751608073966134
80.4,2.9748075654402033
80.45,2.9779507225583686
80.5,2.9844051345105114
80.55,2.993939878995949
80.6,3.0065004489930374
80.65,3.022343057433869
80.7,3.0421456254614916
80.75,3.0667788241737046
80.8,3.0965690205708527
80.85,3.1310362984282074
80.9,3.169190904433062
80.95,3.209761180519191
81.0,3.251260569399859
81.05,3.2919796438749747
81.1,3.3302091973885695
81.15,3.364592027659563
81.2,3.3944236279142794
81.25,3.4197156996648985
81.3,3.441063728655036
81.35,3.4594262153482496
81.4,3.475861813730566
81.45,3.491278873774516
81.5,3.5060852645517695
81.55,3.5198823445734697
81.6,3.5314400500194076
81.65,3.5390223937447383
81.7,3.540853487156175
81.75,3.5355014572409624
81.8,3.52214994198585
81.85,3.5007608654961255
81.9,3.472025007970326
81.95,3.437091742293752
82.0,3.3972958164518214
82.05,3.3540963364373497
82.1,3.309152493848036
82.15,3.2642329177219787
82.2,3.2208802969047174
82.25,3.180174993269514
82.3,3.1427756024376357
82.35,3.109242996956288
82.4,3.0800517478360354
82.45,3.0553022691068925
82.5,3.03477234587409
82.55,3.018006911039004
82.6,3.004289952995194
82.65,2.992802213549633
82.7,2.982841639386816
82.75,2.973931542150715
82.8,2.9658840251528424
82.85,2.9586408782217952
82.9,2.9519484782850074
82.95,2.94539294742338
83.0,2.938696930741065
83.05,2.931792995076261
83.1,2.9247006650743947
83.15,2.917373727558702
83.2,2.9096351316733227
83.25,2.9012654972762
83.3,2.8920386460506937
83.35,2.8816410718740673
83.4,2.8696122088644165
83.45,2.855323934365751
83.5,2.838086249276643
83.55,2.817346845491612
83.6,2.7927585214905046
83.65,2.764140789752267
83.7,2.7314128046987354
83.75,2.6945678559511665
83.8,2.6538011426478643
83.85,2.6096616496250253
83.9,2.563178656468526
83.95,2.5158923417817376
84.0,2.469568336887838
84.05,2.425775554657212
84.1,2.3856981481038493
84.15,2.350086130714598
84.2,2.3193359992380924
84.25,2.293573097410863
84.3,2.272603008877767
84.35,2.255951972284345
84.4,2.242981046967964
84.45,2.2329543959401645
84.5,2.2249821833073065
84.55,2.218079480382806
84.6,2.211442462791181
84.65,2.2047613476293093
84.7,2.1983506978011125
84.75,2.1929710456203164
84.8,2.189580056767383
84.85,2.189249885696685
84.9,2.19311160270011
84.95,2.2021450038549784
85.0,2.2169107184860026
85.05,2.237444573312426
85.1,2.2632251796780722
85.15,2.293155251857771
85.2,2.3255154423938382
85.25,2.3579482433685497
85.3,2.387703080114769
85.35,2.412139320696413
85.4,2.4292647826119036
85.45,2.4381001258550152
85.5,2.4387597629253888
85.55,2.432287808247055
85.6,2.4204512415024095
85.65,2.4054909695113986
85.7,2.389765302057319
85.75,2.375362378913262
85.8,2.3636622775460925
85.85,2.355039246245726
85.9,2.3489416332507354
85.95,2.34420848394455
86.0,2.3394563885728648
86.05,2.333247022774948
86.1,2.324248174012634
86.15,2.3115513625333475
86.2,2.2948596478557373
86.25,2.2745859723240027
86.3,2.251832459145603
86.35,2.228179190461682
86.4,2.2054002906622854
86.45,2.1852327294809544
86.5,2.1692703404473224
86.55,2.1590294222414013
86.6,2.1558797346203393
86.65,2.160701465590774
86.7,2.173593660090637
86.75,2.193722286005538
86.8,2.219365493933885
86.85,2.248490299358927
86.9,2.2793757225951596
86.95,2.3107951947903773
87.0,2.342073266292239
87.05,2.3730686135283188
87.1,2.403864509630026
87.15,2.434519050510918
87.2,2.4650275113447297
87.25,2.4953355872068594
87.3,2.5254799581762435
87.35,2.5556662059107027
87.4,2.586180280892716
87.45,2.616998331334509
87.5,2.647344939787568
87.55,2.6757083241245834
87.6,2.7001995224169173
87.65,2.7189381484656803
87.7,2.730315123405155
87.75,2.7331008492932054
87.8,2.7264840008210407
87.85,2.710206511650263
87.9,2.684824965908444
87.95,2.651832095663014
88.0,2.6135505482884027
88.05,2.572865754417146
88.1,2.532790910282732
88.15,2.496028447342072
88.2,2.4646056086605657
88.25,2.439576625879637
88.3,2.4209209761653487
88.35,2.4076916561568926
88.4,2.3982566780984054
88.45,2.3904216746017437
88.5,2.3816420440005506
88.55,2.3693983360422797
88.6,2.351576864813508
88.65,2.3268904103741472
88.7,2.2951286300295526
88.75,2.2571191555370365
88.8,2.2145521419960694
88.85,2.169822348652819
88.9,2.1258878809596395
88.95,2.0861443327011284
89.0,2.0541665588200844
89.05,2.033129218600694
89.1,2.0251577116490886
89.15,2.0308631266517287
89.2,2.0491155196501976
89.25,2.0771100668160534
89.3,2.110644159826049
89.35,2.1445404098451464
89.4,2.1733971551351243
89.45,2.19256986722407
89.5,2.198964611182415
89.55,2.191385733328787
89.6,2.1704389977592733
89.65,2.1381943193236643
89.7,2.097795474916223
89.75,2.053069287168832
89.8,2.008141938137291
89.85,1.9670068512589858
89.9,1.9329457247146316
89.95,1.9079693010311627
90.0,1.8925517940736503
90.05,1.8856164868261678
90.1,1.8848113416693482
90.15,1.8870823827084071
90.2,1.889115124706502
90.25,1.8875050202717676
90.3,1.8789736662564034
90.35,1.8607114345101754
90.4,1.8309062722956386
90.45,1.789349001256028
90.5,1.7376673358248715
90.55,1.6789709383072327
90.6,1.6173211199005084
90.65,1.5572815785943106
90.7,1.5034098068731852
90.75,1.4598133427518962
90.8,1.4296094799746621
90.85,1.414269426471422
90.9,1.4132219664966483
90.95,1.4239400116458427
91.0,1.4425520240827296
91.05,1.46447558398746
91.1,1.484930498803468
91.15,1.4994889318181424
91.2,1.5046641849751536
91.25,1.4986126509489754
91.3,1.4816121507382227
91.35,1.4558676269392452
91.4,1.4249613475851854
91.45,1.393451205573089
91.5,1.3663198026284824
91.55,1.3481727979201412
91.6,1.3425564716810947
91.65,1.3514522717731308
91.7,1.3750190778792128
91.75,1.4116874679473423
91.8,1.458350510485242
91.85,1.5107119210903939
91.9,1.5639212201072643
91.95,1.613280319588107
92.0,1.6547892942267957
92.05,1.6855560653166664
92.1,1.7039954002620792
92.15,1.7096136301837972
92.2,1.702808061146943
92.25,1.6847967194593607
92.3,1.6576280089646118
92.35,1.6242525888857726
92.4,1.5883614733030262
92.45,1.5539680169977996
92.5,1.525000157611409
92.55,1.5049228305499602
92.6,1.4962694803822865
92.65,1.500219932833705
92.7,1.5162988527283539
92.75,1.542281092517514
92.8,1.5743180459802095
92.85,1.6073410526241385
92.9,1.6358509310948002
92.95,1.6549773639594916
93.0,1.6614610937962073
93.05,1.6542381039801217
93.1,1.6346323362451445
93.15,1.6061768768053677
93.2,1.574103911920035
93.25,1.5445391086432223
93.3,1.5235376101821791
93.35,1.5164021032884043
93.4,1.5271739525111736
93.45,1.5580457346572676
93.5,1.6088686235014722
93.55,1.676788322036778
93.6,1.7563803693208981
93.65,1.8406152388368344
93.7,1.922249107661829
93.75,1.9949549435904568
93.8,2.0539949533457205
93.85,2.096491501809698
93.9,2.121257633102433
93.95,2.128585613364202
94.0,2.1202183783242945
94.05,2.0992608219219173
94.1,2.06990693726812
94.15,2.0370561435645382
94.2,2.0058424960740884
94.25,1.980940497912249
94.3,1.9657993768238489
94.35,1.9620864244989527
94.4,1.9693654838205947
94.45,1.9851162861822613
94.5,2.005186798296565
94.55,2.0244938279044145
94.6,2.037706253136164
94.65,2.0398376695708045
94.7,2.0268043485036227
94.75,1.9959761781844176
94.8,1.9466702923899808
94.85,1.880445796296118
94.9,1.801041992227377
94.95,1.7139401851709182
95.0,1.6256764860269026
95.05,1.5430584707219477
95.1,1.4723633738819513
95.15,1.4185143416228196
95.2,1.3843505168344665
95.25,1.3702144180667912
95.3,1.3739229409710578
95.35,1.3910509555681005
95.4,1.4155338194144678
95.45,1.440720115723183
95.5,1.4604554316278016
95.55,1.469858495276465
95.6,1.465787239145383
95.65,1.4470282901179907
95.7,1.41447500002997
95.75,1.3712291912939039
95.8,1.3222991326372264
95.85,1.2738123214745054
95.9,1.2320994811669683
95.95,1.202776028852868
96.0,1.1898375642394659
96.05,1.1949819418351193
96.1,1.2173686129675934
96.15,1.2538490219593417
96.2,1.2993126161777742
96.25,1.3472837219774236
96.3,1.3906957956951636
96.35,1.4227385807831052
96.4,1.4377964160844596
96.45,1.432127703197459
96.5,1.4043603790666275
96.55,1.3557633788601298
96.6,1.290029614320757
96.65,1.2126723805770652
96.7,1.130439570549007
96.75,1.0507773248149601
96.8,0.9810529136158314
96.85,0.9276805617838515
96.9,0.8953438669194643
96.95,0.8863717537679606
97.0,0.90034773441668
97.05,0.9337516804303776
97.1,0.9800891549439177
97.15,1.0308940211801947
97.2,1.0772226045083444
97.25,1.111174746763025
97.3,1.1270362082642407
97.35,1.1217653021861573
97.4,1.0950696428490752
97.45,1.0494961826000089
97.5,0.9903374593817992
97.55,0.9250276086042926
97.6,0.8621077557919552
97.65,0.8100203357829254
97.7,0.7759332612768758
97.75,0.7648318130961838
97.8,0.7788997378321064
97.85,0.8171476591164283
97.9,0.8755452511711762
97.95,0.9476890280674978
98.0,1.0257338403164724
98.05,1.101242313216818
98.1,1.1659617945296017
98.15,1.2128276389557942
98.2,1.2369250695420664
98.25,1.2361992399628716
98.3,1.2117835316019072
98.35,1.167765968054316
98.4,1.1105585577204056
98.45,1.0480949293199564
98.5,0.9889495368728128
98.55,0.9413440481362945
98.6,0.9122489790941694
98.65,0.9065794298320288
98.7,0.9264269635566427
98.75,0.970620306561516
98.8,1.034739265016313
98.85,1.1115541279985257
98.9,1.1919591232540028
98.95,1.2662627484079219
99.0,1.325516623598144
99.05,1.3626578669724672
99.1,1.3733375459587451
99.15,1.3563405779117166
99.2,1.3136106848547886
99.25,1.250022099758987
99.3,1.1729166203488064
99.35,1.0913265587257126
99.4,1.0150041757117776
99.45,0.9534987573704323
99.5,0.9149848733153949
99.55,0.9049596168546155
99.6,0.9252873544626123
99.65,0.9739561593789268
99.7,1.0454652148685997
99.75,1.1316733289329615
99.8,1.2229657587037688
99.85,1.3093912659405567
99.9,1.3818209582301189
99.95,1.4327963268377553
100.0,1.4572704604064861
100.05,1.4534598789857174
100.1,1.4233084706565433
100.15,1.3722388598320612
100.2,1.3083490328318028
100.25,1.2414170999113956
100.3,1.1817572213324337
100.35,1.1390449794729818
100.4,1.1211687095519622
100.45,1.1331086381622326
100.5,1.1761408424063409
100.55,1.247494607774205
100.6,1.3404147469938692
100.65,1.4448387582207838
100.7,1.5487451304458417
100.75,1.6399617074373058
100.8,1.708000111587769
100.85,1.7453282811826707
100.9,1.7480528418279042
100.95,1.7162386352978511
101.0,1.6537794113417392
101.05,1.5678357295638476
101.1,1.4679725580720149
101.15,1.364962813188271
101.2,1.26944094227266
101.25,1.1906671762612355
101.3,1.1353639518561949
101.35,1.1068321533168555
101.4,1.104459977212983
101.45,1.1237836203748695
101.5,1.1571491467255193
101.55,1.1947344548034646
101.6,1.2257848620312803
101.65,1.2399520040344247
101.7,1.2286310483135638
101.75,1.1861827366921085
101.8,1.1106819316024639
101.85,1.0040802604447487
101.9,0.8719902373463536
101.95,0.7232425582502083
102.0,0.5693186296776422
102.05,0.42351369667368965
102.1,0.29949157882326627
102.15,0.20913356553842258
102.2,0.16035062436784753
102.25,0.15551779978784866
102.3,0.19092489939675228
102.35,0.2574678708482906
102.4,0.34254731696951984
102.45,0.43231755549030615
102.5,0.5135799546397688
102.55,0.5753181784436132
102.6,0.6096686976679419
102.65,0.6126113630563926
102.7,0.5843365240825161
102.75,0.5290633125426232
102.8,0.45444841969550825
102.85,0.37066022187809944
102.9,0.28926754248068487
102.95,0.2218454341008799
103.0,0.17842997277138672
103.05,0.16610371281010633
103.1,0.18768365330164813
103.15,0.24104571263556673
103.2,0.3195679008163938
103.25,0.41330468554387034
103.3,0.5104630611125761
103.35,0.5987456038633742
103.4,0.6665997554472768
103.45,0.7045664228148568
103.5,0.706509917387214
103.55,0.6705321273914296
103.6,0.5993363993056471
103.65,0.49985240609458326
103.7,0.38234681541474547
103.75,0.2592479071527422
103.8,0.14371422623899285
103.85,0.04808267560109581
103.9,-0.01771225032385801
103.95,-0.04754920709596376
104.0,-0.04000923717422586
104.05,0.0013586417783844106
104.1,0.06829798412249229
104.15,0.14876847709510857
104.2,0.22871630427066972
104.25,0.294327022482088
104.3,0.33412196574600433
104.35,0.34063558510929387
104.4,0.31146006736654497
104.45,0.24929711046622927
104.5,0.16117606756963418
104.55,0.057479202164895694
104.6,-0.04798518489588167
104.65,-0.14126075450558373
104.7,-0.21285650464645925
104.75,-0.25185575095301505
104.8,-0.2511570131914572
104.85,-0.20833433523826003
104.9,-0.12585126344001157
104.95,-0.010669958913688967
105.0,0.12651120879308267
105.05,0.27247005980952277
105.1,0.41305226652697535
105.15,0.5348919063443976
105.2,0.6270548478401847
105.25,0.6823197742579161
105.3,0.6979259004435663
105.35,0.6757440048850653
105.4,0.6219545785530457
105.45,0.5462016886692419
105.5,0.4602363838039231
105.55,0.3763677352574912
105.6,0.3059514905197953
105.65,0.25791294370071377
105.7,0.23751419288799275
105.75,0.2459305143103988
105.8,0.28032463432288796
105.85,0.33418189411688864
105.9,0.39830087487191373
105.95,0.4622174257592246
106.0,0.515595349346505
106.05,0.549364551163756
106.1,0.556691140286422
106.15,0.5338379119796632
106.2,0.4807676875757457
106.25,0.4013620072242896
106.3,0.30311839874101015
106.35,0.19633672438455504
106.4,0.0929637665851192
106.45,0.005280816551956183
106.5,-0.05551670224384674
106.55,-0.08084723687059625
106.6,-0.06598720806066959
106.65,-0.010925179201265383
106.7,0.07925948391393989
106.75,0.19491426743662812
106.8,0.3231498080474619
106.85,0.4496164038086173
106.9,0.5604920480258699
106.95,0.6442962999919427
107.0,0.6932817752477768
107.05,0.7043423491394578
107.1,0.6792198024992493
107.15,0.6239957884499564
107.2,0.5481082795811579
107.25,0.46299390840012494
107.3,0.3803252643362874
107.35,0.3104091677265523
107.4,0.26105729606353983
107.45,0.23673769699195846
107.5,0.2379242872103229
107.55,0.26088644980372605
107.6,0.29829629506181327
107.65,0.34042895346746854
107.7,0.3765421759730205
107.75,0.3962520259451002
107.8,0.3907102547963784
107.85,0.3535633487768779
107.9,0.28165945371056506
107.95,0.1754280128624545
108.0,0.053794325777585424
108.05,-0.06129891392985161
108.1,-0.15832649702405346
108.15,-0.23306370038653532
108.2,-0.2859204147296144
108.25,-0.31986226470639445
108.3,-0.3389217722300339
108.35,-0.3472275236833268
108.4,-0.34844606841538817
108.45,-0.34552574127524915
108.5,-0.3406423395995148
108.55,-0.3352651337069748
108.6,-0.3302823136790492
108.65,-0.3261441882034598
108.7,-0.3229984690980083
108.75,-0.3208041934639407
108.8,-0.31941938923678503
108.85,-0.31866301320441176
108.9,-0.3183546750356503
108.95,-0.3183369004362656
109.0,-0.3184847896695785
109.05,-0.3187073786546196
109.1,-0.3189441626268778
109.15,-0.31915933328291324
109.2,-0.319335450116569
109.25,-0.3194675845709292
109.3,-0.3195584621301406
109.35,-0.31961477299092944
109.4,-0.3196446012262569
109.45,-0.3196558044553464
109.5,-0.3196551307147909
109.55,-0.31964786039637955
109.6,-0.3196377882927257
109.65,-0.3196273991978296
109.7,-0.3196181304322219
109.75,-0.3196106504475398
109.8,-0.31960511165021366
109.85,-0.3196013571204409
109.9,-0.3195990755573886
109.95,-0.319597907733498
110.0,-0.3195975123658722
110.05,-0.31959760092584855
110.1,-0.3195979506251041
110.15,-0.31959840350279733
110.2,-0.3195988578086501
110.25,-0.31959925612961093
110.3,-0.31959957316895
110.35,-0.3195998048574594
110.4,-0.3195999595750635
110.45,-0.3196000516568328
110.5,-0.3196000969957239
110.55,-0.3196001103743845
110.6,-0.31960010410308304
110.65,-0.3196000875625906
110.7,-0.3196000673132397
110.75,-0.3196000475088248
110.8,-0.3196000304302383
110.85,-0.31960001701975355
110.9,-0.31960000734888666
110.95,-0.3196000009904132
111.0,-0.3195999972899702
111.05,-0.3195999955472246
111.1,-0.3195999951235271
111.15,-0.31959999549475626
111.2,-0.31959999626672814
111.25,-0.3195999971676213
111.3,-0.31959999802842104
111.35,-0.3195999987590682
111.4,-0.31959999932517363
111.45,-0.3195999997279612
111.5,-0.31959999998853406
111.55,-0.3196000001365395
111.6,-0.31960000020272505
111.65,-0.31960000021461377
111.7,-0.31960000019447443
111.75,-0.31960000015883666
111.8,-0.31960000011893575
111.85,-0.31960000008162454
111.9,-0.3196000000504339
111.95,-0.31960000002658484
112.0,-0.3196000000098466
112.05,-0.31959999999920047
112.1,-0.3195999999933118
112.15,-0.3195999999908354
112.2,-0.3195999999905879
112.25,-0.31959999999162514
112.3,-0.3195999999932554
112.35,-0.3195999999950154
112.4,-0.31959999999662847
112.45,-0.3195999999979572
112.5,-0.31959999999895994
112.55,-0.31959999999965394
112.6,-0.3196000000000875
112.65,-0.3196000000003204
112.7,-0.31960000000041133
112.75,-0.31960000000041106
112.8,-0.31960000000035943
112.85,-0.31960000000028543
112.9,-0.3196000000002081
112.95,-0.31960000000013855
113.0,-0.319600000000082
113.05,-0.31960000000003985
113.1,-0.3196000000000111
113.15,-0.3195999999999935
113.2,-0.3195999999999844
113.25,-0.3195999999999812
113.3,-0.3195999999999817
113.35,-0.3195999999999842
113.4,-0.31959999999998756
113.45,-0.31959999999999095
113.5,-0.31959999999999394
113.55,-0.3195999999999963
113.6,-0.31959999999999794
113.65,-0.31959999999999916
113.7,-0.3195999999999999
113.75,-0.31960000000000033
113.8,-0.31960000000000055
113.85,-0.3196000000000005
113.9,-0.3196000000000004
113.95,-0.3196000000000003
114.0,-0.3196000000000001
114.05,-0.31959999999999994
114.1,-0.31959999999999983
114.15,-0.3195999999999997
114.2,-0.31959999999999966
114.25,-0.31959999999999966
114.3,-0.31959999999999966
114.35,-0.31959999999999966
114.4,-0.31959999999999966
114.45,-0.31959999999999966
114.5,-0.31959999999999966
114.55,-0.31959999999999966
114.6,-0.31959999999999966
114.65,-0.31959999999999966
114.7,-0.31959999999999966
114.75,-0.31959999999999966
114.8,-0.31959999999999966
114.85,-0.31959999999999966
114.9,-0.31959999999999966
114.95,-0.31959999999999966
115.0,-0.31959999999999966
115.05,-0.31959999999999966
115.1,-0.31959999999999966
115.15,-0.31959999999999966
115.2,-0.31959999999999966
115.25,-0.31959999999999966
115.3,-0.31959999999999966
115.35,-0.31959999999999966
115.4,-0.31959999999999966
115.45,-0.31959999999999966
115.5,-0.31959999999999966
115.55,-0.31959999999999966
115.6,-0.31959999999999966
115.65,-0.31959999999999966
115.7,-0.31959999999999966
115.75,-0.31959999999999966
115.8,-0.31959999999999966
115.85,-0.31959999999999966
115.9,-0.31959999999999966
115.95,-0.31959999999999966
116.0,-0.31959999999999966
116.05,-0.31959999999999966
116.1,-0.31959999999999966
116.15,-0.31959999999999966
116.2,-0.31959999999999966
116.25,-0.31959999999999966
116.3,-0.31959999999999966
116.35,-0.31959999999999966
116.4,-0.31959999999999966
116.45,-0.31959999999999966
116.5,-0.31959999999999966
116.55,-0.31959999999999966
116.6,-0.31959999999999966
116.65,-0.31959999999999966
116.7,-0.31959999999999966
116.75,-0.31959999999999966
116.8,-0.31959999999999966
116.85,-0.31959999999999966
116.9,-0.31959999999999966
116.95,-0.31959999999999966
117.0,-0.31959999999999966
117.05,-0.31959999999999966
117.1,-0.31959999999999966
117.15,-0.31959999999999966
117.2,-0.31959999999999966
117.25,-0.31959999999999966
117.3,-0.31959999999999966
117.35,-0.31959999999999966
117.4,-0.31959999999999966
117.45,-0.31959999999999966
117.5,-0.31959999999999966
117.55,-0.31959999999999966
117.6,-0.31959999999999966
117.65,-0.31959999999999966
117.7,-0.31959999999999966
117.75,-0.31959999999999966
117.8,-0.31959999999999966
117.85,-0.31959999999999966
117.9,-0.31959999999999966
